id_juego,id_plataforma,id_tiempo,id_rating_critico,global_sales,na_sales,jp_sales,eu_sales,other_sales,id_venta
11550,24,359.0,29.0,0.02,0.01,0.01,0.0,0.0,3840
11565,6,327.0,40.0,0.02,0.0,0.0,0.02,0.0,3841
8648,23,238.0,32.0,0.02,0.02,0.0,0.0,0.0,3842
5801,23,254.0,35.0,0.02,0.01,0.0,0.0,0.0,3843
11586,6,274.0,58.0,0.02,0.0,0.0,0.02,0.0,3844
11597,6,312.0,38.0,0.02,0.0,0.0,0.02,0.0,3845
9717,6,327.0,26.0,0.02,0.01,0.0,0.01,0.0,3846
11612,6,329.0,68.0,0.02,0.0,0.0,0.02,0.0,3847
11630,6,274.0,15.0,0.02,0.0,0.0,0.02,0.0,3848
8199,27,326.0,52.0,0.02,0.0,0.02,0.0,0.0,3849
9603,23,263.0,15.0,0.02,0.02,0.0,0.0,0.0,3850
11727,10,341.0,10.0,0.02,0.0,0.0,0.02,0.0,3851
11736,12,238.0,46.0,0.02,0.01,0.0,0.0,0.0,3852
11747,6,312.0,36.0,0.02,0.0,0.0,0.02,0.0,3853
11764,24,359.0,16.0,0.02,0.02,0.0,0.0,0.0,3854
11775,3,327.0,28.0,0.02,0.01,0.0,0.01,0.0,3855
11799,6,247.0,37.0,0.02,0.01,0.0,0.0,0.0,3856
11809,12,263.0,35.0,0.02,0.02,0.0,0.01,0.0,3857
4176,6,312.0,32.0,0.02,0.02,0.0,0.0,0.0,3858
11820,6,305.0,40.0,0.02,0.02,0.0,0.0,0.0,3859
11865,6,238.0,16.0,0.02,0.0,0.0,0.01,0.0,3860
5669,23,238.0,32.0,0.02,0.02,0.0,0.0,0.0,3861
11880,12,238.0,16.0,0.02,0.02,0.0,0.01,0.0,3862
11899,6,274.0,46.0,0.02,0.0,0.0,0.02,0.0,3863
11905,6,329.0,61.0,0.02,0.02,0.0,0.0,0.0,3864
11910,12,238.0,43.0,0.02,0.01,0.0,0.0,0.0,3865
11911,12,263.0,16.0,0.02,0.02,0.0,0.01,0.0,3866
1167,27,347.0,29.0,0.02,0.0,0.0,0.02,0.0,3867
3439,6,341.0,39.0,0.02,0.0,0.0,0.01,0.0,3868
3345,6,247.0,5.0,0.02,0.0,0.0,0.02,0.0,3869
11923,12,247.0,44.0,0.02,0.02,0.0,0.01,0.0,3870
11930,10,274.0,41.0,0.02,0.02,0.0,0.0,0.0,3871
11931,6,280.0,24.0,0.02,0.0,0.0,0.02,0.0,3872
4412,6,274.0,68.0,0.02,0.0,0.0,0.02,0.0,3873
11949,23,254.0,65.0,0.02,0.01,0.0,0.0,0.0,3874
151,6,247.0,30.0,0.02,0.0,0.0,0.01,0.0,3875
4106,23,238.0,36.0,0.02,0.01,0.0,0.0,0.0,3876
11952,12,327.0,68.0,0.02,0.01,0.0,0.0,0.0,3877
249,6,327.0,12.0,0.02,0.0,0.0,0.01,0.0,3878
6265,3,327.0,15.0,0.02,0.01,0.0,0.01,0.0,3879
11960,5,359.0,18.0,0.02,0.01,0.0,0.0,0.0,3880
11962,6,238.0,1.0,0.02,0.0,0.0,0.02,0.0,3881
5903,23,238.0,78.0,0.02,0.01,0.0,0.0,0.0,3882
11971,6,305.0,7.0,0.02,0.0,0.0,0.01,0.0,3883
5442,6,247.0,35.0,0.02,0.0,0.0,0.01,0.0,3884
2406,6,327.0,10.0,0.02,0.0,0.0,0.02,0.0,3885
6265,6,327.0,36.0,0.02,0.0,0.0,0.01,0.0,3886
5319,14,247.0,40.0,0.02,0.02,0.0,0.01,0.0,3887
1609,6,312.0,47.0,0.02,0.0,0.0,0.02,0.0,3888
12071,6,312.0,5.0,0.01,0.0,0.0,0.01,0.0,3889
12075,34,274.0,29.0,0.01,0.0,0.0,0.01,0.0,3890
12076,12,280.0,69.0,0.01,0.01,0.0,0.0,0.0,3891
12083,6,305.0,33.0,0.01,0.01,0.0,0.0,0.0,3892
10,6,263.0,23.0,0.01,0.0,0.0,0.01,0.0,3893
12090,12,254.0,22.0,0.01,0.01,0.0,0.0,0.0,3894
12108,12,280.0,41.0,0.01,0.01,0.0,0.0,0.0,3895
12085,23,254.0,77.0,0.01,0.01,0.0,0.0,0.0,3896
11960,24,359.0,18.0,0.01,0.01,0.0,0.0,0.0,3897
1734,6,341.0,40.0,0.01,0.01,0.0,0.0,0.0,3898
12130,12,254.0,9.0,0.01,0.01,0.0,0.0,0.0,3899
11960,2,359.0,18.0,0.01,0.01,0.0,0.0,0.0,3900
12140,19,332.0,86.0,0.01,0.01,0.0,0.0,0.0,3901
12150,6,327.0,22.0,0.01,0.0,0.0,0.01,0.0,3902
12166,12,247.0,28.0,0.01,0.01,0.0,0.0,0.0,3903
12181,12,327.0,46.0,0.01,0.0,0.0,0.0,0.0,3904
12209,23,238.0,19.0,0.01,0.01,0.0,0.0,0.0,3905
12221,7,305.0,35.0,0.01,0.01,0.0,0.0,0.0,3906
12231,6,312.0,12.0,0.01,0.01,0.0,0.0,0.0,3907
12241,6,341.0,51.0,0.01,0.0,0.0,0.01,0.0,3908
12252,6,300.0,7.0,0.01,0.0,0.0,0.01,0.0,3909
12257,6,254.0,20.0,0.01,0.01,0.0,0.0,0.0,3910
12261,3,305.0,58.0,0.01,0.0,0.0,0.0,0.0,3911
12264,6,305.0,27.0,0.01,0.01,0.0,0.0,0.0,3912
12272,6,329.0,29.0,0.01,0.0,0.0,0.01,0.0,3913
12284,6,305.0,68.0,0.01,0.0,0.0,0.01,0.0,3914
4388,6,305.0,31.0,0.01,0.0,0.0,0.01,0.0,3915
12296,6,341.0,25.0,0.01,0.0,0.0,0.01,0.0,3916
12313,12,327.0,37.0,0.01,0.0,0.0,0.0,0.0,3917
12315,12,327.0,29.0,0.01,0.0,0.01,0.0,0.0,3918
12316,24,359.0,16.0,0.01,0.01,0.0,0.0,0.0,3919
12327,7,312.0,28.0,0.01,0.0,0.0,0.0,0.0,3920
12328,24,359.0,21.0,0.01,0.01,0.0,0.0,0.0,3921
12401,6,341.0,29.0,0.01,0.0,0.0,0.0,0.0,3922
12435,7,305.0,35.0,0.01,0.01,0.0,0.0,0.0,3923
12436,6,329.0,82.0,0.01,0.0,0.0,0.01,0.0,3924
12444,6,300.0,15.0,0.01,0.01,0.0,0.0,0.0,3925
12486,24,359.0,16.0,0.01,0.01,0.0,0.0,0.0,3926
12592,6,332.0,6.0,0.01,0.0,0.0,0.01,0.0,3927
12593,12,263.0,41.0,0.01,0.0,0.0,0.0,0.0,3928
12594,12,263.0,21.0,0.01,0.0,0.0,0.0,0.0,3929
12611,23,254.0,59.0,0.01,0.01,0.0,0.0,0.0,3930
2550,6,271.0,24.0,0.01,0.0,0.0,0.01,0.0,3931
12614,12,254.0,38.0,0.01,0.01,0.0,0.0,0.0,3932
12623,23,254.0,56.0,0.01,0.01,0.0,0.0,0.0,3933
4059,6,312.0,10.0,0.01,0.0,0.0,0.01,0.0,3934
12629,12,238.0,35.0,0.01,0.01,0.0,0.0,0.0,3935
12630,6,300.0,24.0,0.01,0.0,0.0,0.01,0.0,3936
12634,6,254.0,29.0,0.01,0.0,0.0,0.01,0.0,3937
5492,6,305.0,37.0,0.01,0.0,0.0,0.01,0.0,3938
12636,6,263.0,18.0,0.01,0.0,0.0,0.01,0.0,3939
4763,23,254.0,44.0,0.01,0.01,0.0,0.0,0.0,3940
12650,23,238.0,64.0,0.01,0.01,0.0,0.0,0.0,3941
3755,6,305.0,52.0,0.01,0.0,0.0,0.01,0.0,3942
12652,6,329.0,44.0,0.01,0.01,0.0,0.0,0.0,3943
12714,8,274.0,29.0,0.01,0.0,0.01,0.0,0.0,3944
1862,6,247.0,37.0,0.01,0.0,0.0,0.01,0.0,3945
12807,9,356.0,60.0,0.01,0.0,0.0,0.0,0.0,3946
12808,6,329.0,47.0,0.01,0.0,0.0,0.01,0.0,3947
12899,12,327.0,10.0,0.01,0.0,0.01,0.0,0.0,3948
12903,27,326.0,5.0,0.01,0.0,0.0,0.01,0.0,3949
12907,7,327.0,56.0,0.01,0.01,0.0,0.0,0.0,3950
12910,12,254.0,19.0,0.01,0.01,0.0,0.0,0.0,3951
12911,7,305.0,47.0,0.01,0.0,0.0,0.0,0.0,3952
12928,12,263.0,36.0,0.01,0.0,0.0,0.0,0.0,3953
5710,12,327.0,25.0,0.01,0.0,0.0,0.0,0.0,3954
12939,7,341.0,55.0,0.01,0.0,0.0,0.01,0.0,3955
11220,23,254.0,68.0,0.01,0.01,0.0,0.0,0.0,3956
12945,4,305.0,36.0,0.01,0.0,0.0,0.01,0.0,3957
12961,4,327.0,40.0,0.01,0.0,0.0,0.01,0.0,3958
6711,14,327.0,31.0,0.01,0.01,0.0,0.0,0.0,3959
12985,1,312.0,29.0,0.01,0.0,0.01,0.0,0.0,3960
12987,34,274.0,9.0,0.01,0.0,0.0,0.0,0.0,3961
12989,24,359.0,44.0,0.01,0.0,0.0,0.01,0.0,3962
10058,24,359.0,44.0,0.01,0.01,0.0,0.0,0.0,3963
8916,7,274.0,39.0,0.01,0.01,0.0,0.0,0.0,3964
11401,23,247.0,50.0,0.01,0.01,0.0,0.0,0.0,3965
13034,10,305.0,33.0,0.01,0.0,0.01,0.0,0.0,3966
13044,6,312.0,36.0,0.01,0.0,0.0,0.01,0.0,3967
13045,6,305.0,10.0,0.01,0.0,0.0,0.01,0.0,3968
282,6,327.0,9.0,0.01,0.01,0.0,0.0,0.0,3969
1937,6,247.0,19.0,0.01,0.01,0.0,0.0,0.0,3970
13054,6,327.0,20.0,0.01,0.0,0.0,0.01,0.0,3971
13072,6,274.0,55.0,0.01,0.0,0.0,0.01,0.0,3972
13078,7,305.0,35.0,0.01,0.01,0.0,0.0,0.0,3973
13094,2,271.0,2.0,0.01,0.0,0.01,0.0,0.0,3974
13099,6,274.0,38.0,0.01,0.0,0.0,0.01,0.0,3975
13117,7,305.0,43.0,0.01,0.01,0.0,0.0,0.0,3976
5776,12,327.0,27.0,0.01,0.01,0.0,0.0,0.0,3977
13149,4,341.0,17.0,0.0,0.0,0.0,0.0,0.0,3978
13150,25,359.0,29.0,0.0,0.0,0.0,0.0,0.0,3979
6265,14,327.0,36.0,0.0,0.0,0.0,0.0,0.0,3980
13153,12,327.0,68.0,0.0,0.0,0.0,0.0,0.0,3981
13163,4,327.0,37.0,0.0,0.0,0.0,0.0,0.0,3982
13164,12,263.0,22.0,0.0,0.0,0.0,0.0,0.0,3983
13165,12,263.0,38.0,0.0,0.0,0.0,0.0,0.0,3984
13171,29,305.0,9.0,0.0,0.0,0.0,0.0,0.0,3985
13176,6,312.0,35.0,0.0,0.0,0.0,0.0,0.0,3986
3961,6,263.0,31.0,0.0,0.0,0.0,0.0,0.0,3987
13178,6,263.0,23.0,0.0,0.0,0.0,0.0,0.0,3988
13182,6,305.0,12.0,0.0,0.0,0.0,0.0,0.0,3989
13185,6,274.0,53.0,0.0,0.0,0.0,0.0,0.0,3990
13186,6,274.0,68.0,0.0,0.0,0.0,0.0,0.0,3991
13189,29,305.0,18.0,0.0,0.0,0.0,0.0,0.0,3992
13192,6,332.0,14.0,0.0,0.0,0.0,0.0,0.0,3993
223,6,263.0,6.0,0.0,0.0,0.0,0.0,0.0,3994
13194,6,329.0,46.0,0.0,0.0,0.0,0.0,0.0,3995
13195,4,305.0,21.0,0.0,0.0,0.0,0.0,0.0,3996
6751,6,327.0,52.0,0.0,0.0,0.0,0.0,0.0,3997
13205,6,332.0,16.0,0.0,0.0,0.0,0.0,0.0,3998
13210,1,305.0,21.0,0.0,0.0,0.0,0.0,0.0,3999
13217,10,305.0,52.0,0.0,0.0,0.0,0.0,0.0,4000
5282,6,238.0,26.0,0.0,0.0,0.0,0.0,0.0,4001
13227,6,437.0,18.0,0.0,0.0,0.0,0.0,0.0,4002
13229,6,305.0,46.0,0.0,0.0,0.0,0.0,0.0,4003
6273,6,247.0,29.0,0.0,0.0,0.0,0.0,0.0,4004
13249,6,347.0,23.0,0.0,0.0,0.0,0.0,0.0,4005
13252,6,305.0,15.0,0.0,0.0,0.0,0.0,0.0,4006
13260,12,254.0,70.0,0.0,0.0,0.0,0.0,0.0,4007
2029,6,263.0,57.0,0.0,0.0,0.0,0.0,0.0,4008
13269,12,263.0,46.0,0.0,0.0,0.0,0.0,0.0,4009
1456,12,280.0,49.0,0.0,0.0,0.0,0.0,0.0,4010
13299,6,329.0,26.0,0.0,0.0,0.0,0.0,0.0,4011
340,6,254.0,18.0,0.0,0.0,0.0,0.0,0.0,4012
8705,6,247.0,52.0,0.0,0.0,0.0,0.0,0.0,4013
10099,6,327.0,35.0,0.0,0.0,0.0,0.0,0.0,4014
13324,4,327.0,21.0,0.0,0.0,0.0,0.0,0.0,4015
4481,6,341.0,76.0,0.0,0.0,0.0,0.0,0.0,4016
13356,12,263.0,46.0,0.0,0.0,0.0,0.0,0.0,4017
13367,8,274.0,10.0,0.0,0.0,0.0,0.0,0.0,4018
13373,12,280.0,46.0,0.0,0.0,0.0,0.0,0.0,4019
878,6,327.0,9.0,0.0,0.0,0.0,0.0,0.0,4020
1678,6,327.0,30.0,0.0,0.0,0.0,0.0,0.0,4021
13393,12,280.0,29.0,0.0,0.0,0.0,0.0,0.0,4022
1438,6,263.0,37.0,0.0,0.0,0.0,0.0,0.0,4023
811,6,274.0,10.0,0.0,0.0,0.0,0.0,0.0,4024
13414,12,263.0,73.0,0.0,0.0,0.0,0.0,0.0,4025
13420,12,254.0,57.0,0.0,0.0,0.0,0.0,0.0,4026
77,6,300.0,18.0,0.0,0.0,0.0,0.0,0.0,4027
315,6,238.0,21.0,0.0,0.0,0.0,0.0,0.0,4028
13435,4,312.0,29.0,0.0,0.0,0.0,0.0,0.0,4029
2788,6,312.0,44.0,0.0,0.0,0.0,0.0,0.0,4030
13442,12,280.0,61.0,0.0,0.0,0.0,0.0,0.0,4031
13435,1,312.0,29.0,0.0,0.0,0.0,0.0,0.0,4032
13453,6,305.0,32.0,0.0,0.0,0.0,0.0,0.0,4033
13509,7,247.0,46.0,0.0,0.0,0.0,0.0,0.0,4034
5513,6,341.0,5.0,0.0,0.0,0.0,0.0,0.0,4035
13546,6,274.0,24.0,0.0,0.0,0.0,0.0,0.0,4036
13551,6,300.0,14.0,0.0,0.0,0.0,0.0,0.0,4037
13552,6,312.0,29.0,0.0,0.0,0.0,0.0,0.0,4038
13554,6,263.0,17.0,0.0,0.0,0.0,0.0,0.0,4039
1051,6,274.0,46.0,0.0,0.0,0.0,0.0,0.0,4040
13559,6,263.0,18.0,0.0,0.0,0.0,0.0,0.0,4041
13563,4,274.0,30.0,0.0,0.0,0.0,0.0,0.0,4042
13564,12,280.0,55.0,0.0,0.0,0.0,0.0,0.0,4043
7161,6,327.0,50.0,0.0,0.0,0.0,0.0,0.0,4044
3613,6,254.0,21.0,0.0,0.0,0.0,0.0,0.0,4045
6827,6,254.0,38.0,0.0,0.0,0.0,0.0,0.0,4046
13581,12,280.0,70.0,0.0,0.0,0.0,0.0,0.0,4047
13584,6,305.0,42.0,0.0,0.0,0.0,0.0,0.0,4048
435,6,280.0,5.0,0.0,0.0,0.0,0.0,0.0,4049
13586,6,300.0,68.0,0.0,0.0,0.0,0.0,0.0,4050
5510,6,312.0,40.0,0.0,0.0,0.0,0.0,0.0,4051
13598,34,341.0,25.0,0.0,0.0,0.0,0.0,0.0,4052
13621,6,247.0,78.0,0.0,0.0,0.0,0.0,0.0,4053
13627,6,300.0,21.0,0.0,0.0,0.0,0.0,0.0,4054
13652,4,274.0,78.0,0.0,0.0,0.0,0.0,0.0,4055
13658,6,254.0,12.0,0.0,0.0,0.0,0.0,0.0,4056
2326,1,329.0,36.0,0.0,0.0,0.0,0.0,0.0,4057
13697,6,263.0,9.0,0.0,0.0,0.0,0.0,0.0,4058
2326,4,329.0,29.0,0.0,0.0,0.0,0.0,0.0,4059
13753,12,327.0,44.0,0.0,0.0,0.0,0.0,0.0,4060
13766,7,327.0,52.0,0.0,0.0,0.0,0.0,0.0,4061
13788,12,263.0,19.0,0.0,0.0,0.0,0.0,0.0,4062
13854,7,341.0,16.0,0.0,0.0,0.0,0.0,0.0,4063
13903,7,274.0,44.0,0.0,0.0,0.0,0.0,0.0,4064
13911,12,263.0,31.0,0.0,0.0,0.0,0.0,0.0,4065
13922,12,263.0,36.0,0.0,0.0,0.0,0.0,0.0,4066
6277,6,312.0,52.0,0.0,0.0,0.0,0.0,0.0,4067
13954,12,254.0,61.0,0.0,0.0,0.0,0.0,0.0,4068
13955,10,312.0,35.0,0.0,0.0,0.0,0.0,0.0,4069
8040,6,280.0,36.0,0.0,0.0,0.0,0.0,0.0,4070
13959,12,247.0,32.0,0.0,0.0,0.0,0.0,0.0,4071
13968,12,280.0,40.0,0.0,0.0,0.0,0.0,0.0,4072
2534,6,247.0,25.0,0.0,0.0,0.0,0.0,0.0,4073
13970,6,327.0,33.0,0.0,0.0,0.0,0.0,0.0,4074
13149,1,341.0,23.0,0.0,0.0,0.0,0.0,0.0,4075
13977,6,290.0,52.0,0.0,0.0,0.0,0.0,0.0,4076
43,6,300.0,21.0,0.0,0.0,0.0,0.0,0.0,4077
314,6,238.0,44.0,0.0,0.0,0.0,0.0,0.0,4078
13996,6,263.0,18.0,0.0,0.0,0.0,0.0,0.0,4079
14003,6,341.0,5.0,0.0,0.0,0.0,0.0,0.0,4080
14006,6,238.0,15.0,0.0,0.0,0.0,0.0,0.0,4081
14015,6,327.0,68.0,0.0,0.0,0.0,0.0,0.0,4082
14037,6,247.0,26.0,0.0,0.0,0.0,0.0,0.0,4083
14048,6,327.0,7.0,0.0,0.0,0.0,0.0,0.0,4084
2838,6,305.0,5.0,0.0,0.0,0.0,0.0,0.0,4085
14050,12,263.0,32.0,0.0,0.0,0.0,0.0,0.0,4086
14052,6,363.0,23.0,0.0,0.0,0.0,0.0,0.0,4087
14054,6,247.0,40.0,0.0,0.0,0.0,0.0,0.0,4088
14056,6,247.0,32.0,0.0,0.0,0.0,0.0,0.0,4089
14060,6,263.0,65.0,0.0,0.0,0.0,0.0,0.0,4090
14066,7,327.0,30.0,0.0,0.0,0.0,0.0,0.0,4091
14068,6,327.0,32.0,0.0,0.0,0.0,0.0,0.0,4092
14074,6,274.0,9.0,0.0,0.0,0.0,0.0,0.0,4093
14077,6,280.0,20.0,0.0,0.0,0.0,0.0,0.0,4094
14089,6,312.0,39.0,0.0,0.0,0.0,0.0,0.0,4095
14091,12,254.0,32.0,0.0,0.0,0.0,0.0,0.0,4096
14092,6,280.0,6.0,0.0,0.0,0.0,0.0,0.0,4097
1650,6,238.0,30.0,0.0,0.0,0.0,0.0,0.0,4098
14105,6,327.0,26.0,0.0,0.0,0.0,0.0,0.0,4099
14112,12,263.0,27.0,0.0,0.0,0.0,0.0,0.0,4100
14116,6,300.0,21.0,0.0,0.0,0.0,0.0,0.0,4101
1982,6,254.0,30.0,0.0,0.0,0.0,0.0,0.0,4102
14125,12,263.0,73.0,0.0,0.0,0.0,0.0,0.0,4103
14127,1,274.0,5.0,0.0,0.0,0.0,0.0,0.0,4104
2061,6,341.0,35.0,0.0,0.0,0.0,0.0,0.0,4105
14138,6,247.0,37.0,0.0,0.0,0.0,0.0,0.0,4106
14142,27,347.0,63.0,0.0,0.0,0.0,0.0,0.0,4107
14147,6,341.0,34.0,0.0,0.0,0.0,0.0,0.0,4108
14151,12,280.0,39.0,0.0,0.0,0.0,0.0,0.0,4109
6810,6,247.0,7.0,0.0,0.0,0.0,0.0,0.0,4110
14166,6,332.0,23.0,0.0,0.0,0.0,0.0,0.0,4111
14168,1,312.0,11.0,0.0,0.0,0.0,0.0,0.0,4112
14170,6,238.0,62.0,0.0,0.0,0.0,0.0,0.0,4113
5776,6,327.0,52.0,0.0,0.0,0.0,0.0,0.0,4114
14177,6,329.0,18.0,0.0,0.0,0.0,0.0,0.0,4115
14178,12,280.0,52.0,0.0,0.0,0.0,0.0,0.0,4116
14179,6,290.0,24.0,0.0,0.0,0.0,0.0,0.0,4117
14180,6,329.0,25.0,0.0,0.0,0.0,0.0,0.0,4118
14182,6,327.0,36.0,0.0,0.0,0.0,0.0,0.0,4119
14191,6,305.0,30.0,0.0,0.0,0.0,0.0,0.0,4120
13112,27,321.0,29.0,0.0,0.0,0.0,0.0,0.0,4121
5776,14,327.0,52.0,0.0,0.0,0.0,0.0,0.0,4122
488,6,238.0,46.0,0.0,0.0,0.0,0.0,0.0,4123
14203,2,359.0,2.0,0.0,0.0,0.0,0.0,0.0,4124
14205,2,319.0,24.0,0.0,0.0,0.0,0.0,0.0,4125
419,3,238.0,11.0,0.0,0.0,0.0,0.0,0.0,4126
14207,2,459.0,1.0,0.0,0.0,0.0,0.0,0.0,4127
14211,1,329.0,17.0,0.0,0.0,0.0,0.0,0.0,4128
14213,9,280.0,10.0,0.0,0.0,0.0,0.0,0.0,4129
14214,1,341.0,24.0,0.0,0.0,0.0,0.0,0.0,4130
14210,6,329.0,12.0,0.0,0.0,0.0,0.0,0.0,4131
279,6,347.0,7.0,0.0,0.0,0.0,0.0,0.0,4132
9176,9,290.0,17.0,0.0,0.0,0.0,0.0,0.0,4133
14221,3,247.0,17.0,0.0,0.0,0.0,0.0,0.0,4134
312,6,329.0,22.0,0.0,0.0,0.0,0.0,0.0,4135
14222,2,319.0,22.0,0.0,0.0,0.0,0.0,0.0,4136
14224,25,319.0,7.0,0.0,0.0,0.0,0.0,0.0,4137
14225,3,305.0,17.0,0.0,0.0,0.0,0.0,0.0,4138
14227,6,341.0,26.0,0.0,0.0,0.0,0.0,0.0,4139
14230,24,459.0,18.0,0.0,0.0,0.0,0.0,0.0,4140
1230,2,359.0,17.0,0.0,0.0,0.0,0.0,0.0,4141
14232,2,271.0,20.0,0.0,0.0,0.0,0.0,0.0,4142
8040,9,332.0,1.0,0.0,0.0,0.0,0.0,0.0,4143
14237,23,280.0,19.0,0.0,0.0,0.0,0.0,0.0,4144
14238,7,274.0,14.0,0.0,0.0,0.0,0.0,0.0,4145
14243,27,347.0,30.0,0.0,0.0,0.0,0.0,0.0,4146
386,6,298.0,18.0,0.0,0.0,0.0,0.0,0.0,4147
14250,9,363.0,20.0,0.0,0.0,0.0,0.0,0.0,4148
14252,6,298.0,7.0,0.0,0.0,0.0,0.0,0.0,4149
51,6,329.0,18.0,0.0,0.0,0.0,0.0,0.0,4150
14255,1,312.0,24.0,0.0,0.0,0.0,0.0,0.0,4151
14256,9,332.0,14.0,0.0,0.0,0.0,0.0,0.0,4152
596,6,341.0,27.0,0.0,0.0,0.0,0.0,0.0,4153
14258,3,247.0,3.0,0.0,0.0,0.0,0.0,0.0,4154
98,6,312.0,17.0,0.0,0.0,0.0,0.0,0.0,4155
14202,3,280.0,23.0,0.0,0.0,0.0,0.0,0.0,4156
14260,2,359.0,21.0,0.0,0.0,0.0,0.0,0.0,4157
14261,25,347.0,40.0,0.0,0.0,0.0,0.0,0.0,4158
14262,3,280.0,6.0,0.0,0.0,0.0,0.0,0.0,4159
14266,1,312.0,6.0,0.0,0.0,0.0,0.0,0.0,4160
14258,8,305.0,24.0,0.0,0.0,0.0,0.0,0.0,4161
14268,4,327.0,10.0,0.0,0.0,0.0,0.0,0.0,4162
14222,24,271.0,10.0,0.0,0.0,0.0,0.0,0.0,4163
8056,4,327.0,9.0,0.0,0.0,0.0,0.0,0.0,4164
14275,3,254.0,44.0,0.0,0.0,0.0,0.0,0.0,4165
14277,25,319.0,31.0,0.0,0.0,0.0,0.0,0.0,4166
14258,23,247.0,3.0,0.0,0.0,0.0,0.0,0.0,4167
14279,6,298.0,17.0,0.0,0.0,0.0,0.0,0.0,4168
14285,1,305.0,10.0,0.0,0.0,0.0,0.0,0.0,4169
14241,21,434.0,13.0,0.0,0.0,0.0,0.0,0.0,4170
14287,3,238.0,22.0,0.0,0.0,0.0,0.0,0.0,4171
14291,25,329.0,61.0,0.0,0.0,0.0,0.0,0.0,4172
8855,3,280.0,9.0,0.0,0.0,0.0,0.0,0.0,4173
14293,25,298.0,10.0,0.0,0.0,0.0,0.0,0.0,4174
14294,3,254.0,29.0,0.0,0.0,0.0,0.0,0.0,4175
14250,23,263.0,14.0,0.0,0.0,0.0,0.0,0.0,4176
14298,3,247.0,20.0,0.0,0.0,0.0,0.0,0.0,4177
14302,23,263.0,26.0,0.0,0.0,0.0,0.0,0.0,4178
14282,24,359.0,11.0,0.0,0.0,0.0,0.0,0.0,4179
13949,9,300.0,7.0,0.0,0.0,0.0,0.0,0.0,4180
14304,14,238.0,1.0,0.0,0.0,0.0,0.0,0.0,4181
14306,7,341.0,12.0,0.0,0.0,0.0,0.0,0.0,4182
14307,27,347.0,16.0,0.0,0.0,0.0,0.0,0.0,4183
14308,4,274.0,26.0,0.0,0.0,0.0,0.0,0.0,4184
14310,18,300.0,24.0,0.0,0.0,0.0,0.0,0.0,4185
14311,9,356.0,12.0,0.0,0.0,0.0,0.0,0.0,4186
14313,1,305.0,7.0,0.0,0.0,0.0,0.0,0.0,4187
14232,5,271.0,19.0,0.0,0.0,0.0,0.0,0.0,4188
63,6,312.0,14.0,0.0,0.0,0.0,0.0,0.0,4189
14321,3,327.0,7.0,0.0,0.0,0.0,0.0,0.0,4190
14220,27,321.0,35.0,0.0,0.0,0.0,0.0,0.0,4191
14343,9,290.0,18.0,0.0,0.0,0.0,0.0,0.0,4192
14349,1,329.0,20.0,0.0,0.0,0.0,0.0,0.0,4193
14350,6,305.0,10.0,0.0,0.0,0.0,0.0,0.0,4194
14232,6,271.0,19.0,0.0,0.0,0.0,0.0,0.0,4195
641,6,341.0,31.0,0.0,0.0,0.0,0.0,0.0,4196
14369,7,329.0,22.0,0.0,0.0,0.0,0.0,0.0,4197
14387,23,238.0,5.0,0.0,0.0,0.0,0.0,0.0,4198
14392,10,274.0,10.0,0.0,0.0,0.0,0.0,0.0,4199
4902,24,359.0,21.0,0.0,0.0,0.0,0.0,0.0,4200
583,6,274.0,16.0,0.0,0.0,0.0,0.0,0.0,4201
14282,27,321.0,17.0,0.0,0.0,0.0,0.0,0.0,4202
14408,4,247.0,26.0,0.0,0.0,0.0,0.0,0.0,4203
3727,6,329.0,32.0,0.0,0.0,0.0,0.0,0.0,4204
14413,25,329.0,50.0,0.0,0.0,0.0,0.0,0.0,4205
14418,25,321.0,10.0,0.0,0.0,0.0,0.0,0.0,4206
14452,4,329.0,47.0,0.0,0.0,0.0,0.0,0.0,4207
14457,6,329.0,47.0,0.0,0.0,0.0,0.0,0.0,4208
14478,6,341.0,38.0,0.0,0.0,0.0,0.0,0.0,4209
1904,6,347.0,40.0,0.0,0.0,0.0,0.0,0.0,4210
14522,3,327.0,29.0,0.0,0.0,0.0,0.0,0.0,4211
14559,45,329.0,59.0,0.0,0.0,0.0,0.0,0.0,4212
14568,25,329.0,46.0,0.0,0.0,0.0,0.0,0.0,4213
2612,6,359.0,19.0,0.0,0.0,0.0,0.0,0.0,4214
6643,6,247.0,44.0,0.0,0.0,0.0,0.0,0.0,4215
14640,21,381.0,29.0,0.0,0.0,0.0,0.0,0.0,4216
14692,6,341.0,6.0,0.0,0.0,0.0,0.0,0.0,4217
14707,18,332.0,68.0,0.0,0.0,0.0,0.0,0.0,4218
14716,34,305.0,60.0,0.0,0.0,0.0,0.0,0.0,4219
50,15,329.0,9.0,0.0,0.0,0.0,0.0,0.0,4220
49,34,341.0,24.0,0.0,0.0,0.0,0.0,0.0,4221
14733,34,341.0,40.0,0.0,0.0,0.0,0.0,0.0,4222
14733,15,341.0,35.0,0.0,0.0,0.0,0.0,0.0,4223
14734,34,341.0,37.0,0.0,0.0,0.0,0.0,0.0,4224
14734,15,341.0,35.0,0.0,0.0,0.0,0.0,0.0,4225
14735,15,312.0,51.0,0.0,0.0,0.0,0.0,0.0,4226
150,15,329.0,14.0,0.0,0.0,0.0,0.0,0.0,4227
